Product Link,Product Name,Selling Price,Price Before Discount,DiscountPercentage,Bundle Offer,Free Shipping,Shipping Price,Quantity Sold,Brand of Product,Overall Product Rating,Rating with Photo,Rating with comments,Amount in Wishlist,Store Name,Store Rating,No. of Products sold by store,Store Response Rate,Store Time taken to respond,Store Joined time,Store Follower Count
/2019-new-couple-tide-cool-slippers-men-home-male-indoor-non-slip-bathroom-i.161184998.2561914974,2019 new couple tide cool slippers men home male indoor non-slip bathroom,$12.50 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,ejlw.sip.sg,2,683,95%,within hours,2 months ago,0
/authentic-slippers-men-shoes-benassi-black-and-white-skinny-quan-zhilong-yin-yan-i.163114990.2560752935,authentic slippers men shoes benassi black and white skinny quan zhilong yin yan,$88.85 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,h80l.sip.sg,0,147,57%,within hours,2 months ago,0
/stripe-men-wear-beach-slippers-home-casual-word-drag-i.163118992.2560405707,stripe men wear beach slippers home casual word drag,$12.63 ,$19.70 ,36% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,l80j.sip.sg,1,381,84%,within days,2 months ago,0
/vietnam-sandals-men-breathable-anti-skid-cool-slippers-outdoor-i.162181546.2559832460,vietnam sandals men breathable anti-skid cool slippers outdoor,$33.72 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,l8lh.sip.sg,0,134,57%,within hours,2 months ago,0
/european-station-slippers-genuine-leather-cowhide-comfortable-men-sandals-i.162181546.2559672207,european station slippers genuine leather cowhide comfortable men sandals,$34.54 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,l8lh.sip.sg,0,134,57%,within hours,2 months ago,0
/sandals-male-high-quality-genuine-leather-breathable-men-leisure-cool-slippers-i.162181546.2559491472,sandals male high quality genuine leather breathable men leisure cool slippers,$48.42 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,l8lh.sip.sg,0,134,57%,within hours,2 months ago,0
/men-sandals-2019-new-summer-leather-fashion-casual-baotou-dual-use-cool-slippers-i.162304991.2559131620,men sandals 2019 new summer leather fashion casual baotou dual-use cool slippers,$21.46 ,$26.19 ,18% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,f7wq.sip.sg,0,126,100%,within hours,2 months ago,0
/tide-brand-slippers-wear-trend-men-cool-slippers-wear-resistant-i.162181546.2558216493,tide brand slippers wear trend men cool slippers wear-resistant,$36.29 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,1,l8lh.sip.sg,0,134,57%,within hours,2 months ago,0
/nike-270-air-cushion-slippers-men-and-women-waterproof-i.163113231.2557382777,nike 270 air cushion slippers men and women waterproof,$28.93 ,$33.55 ,14% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,1,ukuf.sip.sg,0,326,25%,within hours,2 months ago,0
/slippers-couple-summer-men-bathroom-plastic-thick-bottom-i.162299599.2557047925,slippers couple summer men bathroom plastic thick bottom,$17.55 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,nbe4.sip.sg,0,337,57%,within hours,2 months ago,0
/exclusive-limited-edition-couple-slippers-men-casual-sandals-i.162271727.2557000253,exclusive limited edition couple slippers men casual sandals,$28.79 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,inwg.sip.sg,0,1249,100%,within hours,2 months ago,0
/exclusive-limited-edition-summer-men-printed-slippers-couple-beach-sandals-i.162271727.2556981728,exclusive limited edition summer men printed slippers couple beach sandals,$25.22 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,inwg.sip.sg,0,1249,100%,within hours,2 months ago,0
/men-slippers-casual-beach-cool-slippers-lightweight-i.161970129.2556466693,men slippers casual beach cool slippers lightweight,$6.85 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,wmpr.sip.sg,0,1099,57%,within days,2 months ago,0
/birkenshock-germany-birke-ken-cool-slippers-men-women-shoes-i.163109933.2555621053,birkenshock germany birke ken cool slippers men women shoes,$56.35 ,$69.22 ,19% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,jwdz.sip.sg,0,375,64%,within hours,2 months ago,5
/cotton-slippers-tide-men-and-women-slippers-couple-slippers-i.163291371.2553801577,cotton slippers tide men and women slippers couple slippers,$11.78 ,$21.49 ,45% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,izje.sip.sg,0,46,57%,within hours,60 days ago,0
/men's-shoes-linen-slippers-male-casual-men-sandals-i.163509952.2553714731,men's shoes linen slippers male casual men sandals,$18.44 - $22.68,$18.44 - $25.08,10% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,f1pi.sip.sg,1,918,57%,within hours,59 days ago,0
/ready-stock-korean-love-waterproof-beach-slippers-men-and-women-pink-candy-color-i.163115989.2553703426,ready stock korean love waterproof beach slippers men and women pink candy color,$10.00 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,c39j.sip.sg,0,90,57%,within hours,2 months ago,0
/Men-Korean-Fashion-Simple-Solid-Color-Bathroom-Shower-Couple-Slippers-i.10615277.2552824301,Men Korean Fashion Simple Solid Color  Bathroom Shower Couple Slippers,$15.50 ,$31.00 ,50% off,No Bundles Avaliable,Free shipping,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,snowfashionshop88,346,3217,91%,within hours,35 months ago,157
/Men-Korean-Fashion-Half-Slipper-Leather-Casual-Peas-Shoes-i.10615277.2552764262,Men Korean Fashion Half Slipper Leather Casual Peas Shoes,$20.50 ,$41.00 ,50% off,No Bundles Avaliable,Free shipping,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,snowfashionshop88,346,3217,91%,within hours,35 months ago,157
/cool-slippers-men-breathable-wear-non-slip-outdoor-sandals-i.162272005.2552437959,cool slippers men breathable wear non-slip outdoor sandals,$19.04 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,ggqe.sip.sg,0,972,0%,within days,2 months ago,0
/L.-Women's-shoesSummer-men-slippers-han-edition-tide-indoor-outside-word-pr-i.153532700.2552018536,L. Women's shoesSummer men slippers han edition tide indoor outside word pr,$8.00 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,1,sczytxmy4.sg,2,657,100%,within hours,3 months ago,0
/slippers-men-sandals-casual-half-drag-i.162839703.2551860905,slippers men sandals casual half drag,$26.23 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,xhs2.sip.sg,0,160,75%,within hours,2 months ago,0
/men's-shoes-2017-new-men-slippers-word-drag-anti-skid-i.162839703.2551860646,men's shoes 2017 new men slippers word drag anti-skid,$27.37 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,xhs2.sip.sg,0,160,75%,within hours,2 months ago,0
/men's-hole-shoes-sports-slippers-men-beach-shoes-i.162839703.2551859344,men's hole shoes sports slippers men beach shoes,$39.30 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,xhs2.sip.sg,0,160,75%,within hours,2 months ago,0
/sandals-men-camouflage-cool-slippers-male-sandals-i.163334055.2550972124,sandals men camouflage cool slippers male sandals,$23.37 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,lohv.sip.sg,0,306,57%,within hours,60 days ago,0
/men's-sandals-men-summer-cool-slippers-i.163334055.2550972040,men's sandals men summer cool slippers,$17.09 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,lohv.sip.sg,0,306,57%,within hours,60 days ago,0
/crocs-male-slippers-casual-men-sandals-indoor-non-slip-baotou-i.163334055.2550971794,crocs male slippers casual men sandals indoor non-slip baotou,$13.62 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,1,lohv.sip.sg,0,306,57%,within hours,60 days ago,0
/men's-sandals-beach-dual-use-slippers-casual-non-slip-beach-shoes-men-i.163334055.2550971055,men's sandals beach dual-use slippers casual non-slip beach shoes men,$17.80 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,lohv.sip.sg,0,306,57%,within hours,60 days ago,0
/male-casual-beach-shoes-men-cool-slippers-i.163145575.2550763087,male casual beach shoes men cool slippers,$59.14 ,$131.25 ,55% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,fv0t.sip.sg,0,818,57%,within hours,2 months ago,0
/flower-male-slippers-men-2019-sandals-slip-soft-bottom-i.163145575.2550728565,flower male slippers men 2019 sandals slip soft bottom,$43.05 ,$89.37 ,52% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,fv0t.sip.sg,0,818,57%,within hours,2 months ago,0
/fashion-men-and-women-children's-anti-skid-wear-resistant-easy-carry-i.163535294.2550689083,fashion men and women children's anti-skid wear-resistant easy carry,$7.73 - $8.65,$12.08 - $13.62,36% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,u732.sip.sg,0,92,57%,within hours,59 days ago,0
/casual-non-slip-eva-men-beach-cool-slippers-i.162568155.2550638165,casual non-slip eva men beach cool slippers,$12.56 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,f7k7.sip.sg,1,669,100%,within hours,2 months ago,0
/adidas-summer-adilette-aqua-men-and-women-sports-beach-slippers-i.162565362.2550431761,adidas summer adilette aqua men and women sports beach slippers,$87.82 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,ygvp.sip.sg,0,964,57%,within hours,2 months ago,0
/slippers-men-summer-word-drag-sandals-summer-sandals-i.162840112.2550227676,slippers men summer word drag sandals summer sandals,$27.93 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,qvai.sip.sg,0,1404,0%,within hours,2 months ago,1
/2019-summer-style-Hong-Kong-style-leisure-sesame-street-slippers-female-beach-drag-flat-bottom-lazy-man-cartoon-pattern-i.130789936.2549824912,2019 summer style Hong Kong style leisure sesame street slippers female beach drag flat bottom lazy man cartoon pattern,$8.40 - $18.00,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,njzjsijha.sg,4,2888,91%,within hours,6 months ago,2
/nike-270-air-cushion-slippers-men-women-sandals-waterproof-slippers-i.163113231.2549199841,nike 270 air cushion slippers men women sandals waterproof slippers,$28.80 ,$33.35 ,14% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,ukuf.sip.sg,0,326,25%,within hours,2 months ago,0
/slippers-men-sandals-male-cool-slippers-i.163507515.2549094540,slippers men sandals male cool slippers,$24.68 - $26.32,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,e2xy.sip.sg,0,458,75%,within hours,59 days ago,0
/slippers-male-outer-wear-word-drag-men-i.163346366.2548688566,slippers male outer wear word drag men,$19.48 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,bk8f.sip.sg,0,46,57%,within hours,60 days ago,0
/(hot)-men's-slippers-summer-men'-s-slippers-40-43-boys-word-sandals-i.154590117.2547987273,(hot) men's slippers summer men' s slippers 40-43 boys word sandals,$13.93 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,hq7v.sip.sg,0,568,75%,within days,3 months ago,0
/(wa)-men-half-slippers-baotou-slippers-40-45-yards-male-slippers-beach-sandals-i.154590117.2547983520,(wa) men half slippers baotou slippers 40-45 yards male slippers beach sandals,$17.51 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,hq7v.sip.sg,0,568,75%,within days,3 months ago,0
/(wa)-men-boys-sandals-couple-sandals-35-44-yards-flat-boys-slippers-i.154590117.2547827198,(wa) men boys sandals couple sandals 35-44 yards flat boys slippers,$15.97 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,hq7v.sip.sg,0,568,75%,within days,3 months ago,0
/home-cotton-slippers-autumn-and-winter-men-and-women-soft-bottom-i.163532627.2547629898,home cotton slippers autumn and winter men and women soft bottom,$23.21 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,nwlo.sip.sg,0,43,57%,within hours,59 days ago,0
/VOGUE-Slipper-Shoes-Men-Hollow-Out-Sandals-In-Leather-i.27121834.2547342316, PreferredVOGUE Slipper Shoes Men Hollow Out Sandals In Leather,$25.13 ,$33.97 ,26% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No brand,No Ratings Yet,0,0,0,voguebag.sg,312,4610,91%,within hours,26 months ago,480
/Baotou-slippers-men-xia-han-edition-personality-antiskid-ins-leisure-wears-ou-i.130105902.2546242571,Baotou slippers men xia han edition personality antiskid ins leisure wears ou,$18.98 ,$26.00 ,27% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,hicke.sg,4,439,9%,within hours,7 months ago,8
/Autumn-and-winter-couple-home-cotton-slippers-female-indoor-non-slip-home-slippers-household-cute-hair-slippers-men-i.133530898.2545175493,Autumn and winter couple home cotton slippers female indoor non-slip home slippers household cute hair slippers men,$10.11 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,etsv01.sg,4,978,61%,within hours,6 months ago,1
/Home-slippers-female-summer-2019-new-non-slip-wear-indoor-fashion-home-bathroom-couples-slippers-men-i.133530898.2545155179,Home slippers female summer 2019 new non-slip wear indoor fashion home bathroom couples slippers men,$9.11 - $58.00,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,etsv01.sg,4,978,61%,within hours,6 months ago,1
/summer-anti-skid-slippers-superme-tide-drag-european-and-american-wind-men-a-i.163305352.2543955599,summer anti-skid slippers superme tide drag european and american wind men a,$18.28 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,pgzf.sip.sg,0,155,17%,within hours,60 days ago,0
/summer-fashion-casual-slippers-men-beach-sandals-i.163102501.2543651005,summer fashion casual slippers men beach sandals,$22.31 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,y1dt.sip.sg,0,1087,84%,within days,2 months ago,1
/new-2019-vietnam-sandals-men-beach-cool-slippers-roman-black-i.163102501.2543640363,new 2019 vietnam sandals men beach cool slippers roman black,$36.10 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,y1dt.sip.sg,0,1087,84%,within days,2 months ago,1
/ready-stock-baotou-half-slippers-men-cool-slippers-breathable-outdoor-i.163102501.2543639789,ready stock baotou half slippers men cool slippers breathable outdoor,$35.59 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,y1dt.sip.sg,0,1087,84%,within days,2 months ago,1
/summer-couple-cool-slippers-men-trend-korean-personality-fashion-i.163102501.2543638964,summer couple cool slippers men trend korean personality fashion,$25.89 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,y1dt.sip.sg,0,1087,84%,within days,2 months ago,1
/stylish-ins-slippers-men-summer-wear-slippers-i.163102501.2543632766,stylish ins slippers men summer wear slippers,$28.95 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,y1dt.sip.sg,0,1087,84%,within days,2 months ago,1
/new-men's-casual-cool-slippers-men-beach-shoes-i.162578911.2542998066,new men's casual cool slippers men beach shoes,$33.12 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 ,0,No Brand,No Ratings Yet,0,0,0,mhun.sip.sg,0,679,57%,within hours,2 months ago,0
/japanese-cool-slippers-home-men-couple-bath-non-slip-deodorant-i.162820290.2542690119,japanese cool slippers home men couple bath non-slip deodorant,$17.19 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,mj5r.sip.sg,0,391,95%,within hours,2 months ago,0
/sandals-men-slippers-waterproof-non-slip-wear-soft-bottom-i.163530437.2542585461,sandals men slippers waterproof non-slip wear soft bottom,$12.26 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,kui8.sip.sg,0,438,100%,within hours,59 days ago,0
/slippers-male-cool-drag-men-slippers-outdoor-beach-i.163349606.2541654835,slippers male cool drag men slippers outdoor beach,$15.35 ,No Discount,No Discount,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,xpc2.sip.sg,0,10,57%,within hours,60 days ago,0
/mason-man-shoes-male-classic-white-shoes-slippers-picks-men's-white-i.163096285.2540802965,mason man shoes male classic white shoes slippers picks men's white,$13.27 ,$22.83 ,42% off,No Bundles Avaliable,Free shipping for orders over $20,$0.00 - $1.00,0,No Brand,No Ratings Yet,0,0,0,xfg8.sip.sg,0,610,57%,within hours,2 months ago,0
